id,full_id,osm_id,osm_type,leisure,image,boules,ruins,heating,playground,location,material,capacity,fitness_st,golf_cours,was_religi,was_denomi,disused_am,artwork_ty,artist_nam,private,smoking,payment_no,payment_de,payment_cr,payment_co,service,highway,contact_yo,contact_in,abandoned_,hoops,operator_g,source_old,old_name_1,ref,payment_vi,payment__1,payment_ma,payment_ch,payment_ca,disused,shade,roof_shape,roof_orien,roof_mater,roof_colou,golf,dance_teac,operator_w,operator_1,opening_ho,toilets_wh,source_nam,alt_name_g,swimming_p,length,logainm_ur,logainm_re,addr_posta,covered,source_own,source_acc,owner,descriptio,memorial,historic,old_name,internet_a,internet_1,internet_2,addr_unit,addr_full,addr_count,fence_type,brand_wiki,brand_wi_1,brand,branch,contact_tw,contact_fa,gaelic_gam,notes,indoor,old_use,name_etymo,name_ety_1,motor_vehi,foot,bicycle,gaelic_g_1,wheelchair,club,building_l,loc_name,etymology_,natural,landcover,layer,short_name,name_it,operator_t,garden_typ,year_built,contact_tr,contact_fo,architect,wikimedia_,uav,official_n,dog,contact_we,landuse,name_ko,name_fa,barrier,ref_natura,protect_cl,boundary,lit,access,alt_name,lanes,opening__1,name_en,wikipedia,wikidata,tourism,operator,name_zh,fee,surface,sport,embankment,cycling,email,addr_house,start_date,name_ga,website,phone,fax,building,amenity,addr_stree,addr_postc,addr_hou_1,addr_city,type,name,golf_cou_1,golf_cou_2,wetland,tidal,salt,path,distance,angle,xcoord,ycoord
255,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,29900.000000000000000,56.694983448080215,-6.145969881,53.38371829
256,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30000.000000000000000,56.694983448080215,-6.144698879,53.38420698
257,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30100.000000000000000,57.470900683633005,-6.143392223,53.38466145
258,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30200.000000000000000,65.958161332117513,-6.142054373,53.38508275
259,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30300.000000000000000,65.918865381518515,-6.140683384,53.3854632
260,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30400.000000000000000,65.918865381518515,-6.13926411,53.38578992
261,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30500.000000000000000,68.829020992981100,-6.137844105,53.38609228
262,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30600.000000000000000,68.829020992981100,-6.136424238,53.38638482
263,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30700.000000000000000,68.901745852554257,-6.135013125,53.38668208
264,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30800.000000000000000,68.901745852554257,-6.133602943,53.38699604
265,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,30900.000000000000000,68.224927983789428,-6.132214065,53.38732567
266,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31000.000000000000000,73.966305431880286,-6.1307608,53.38762067
267,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31100.000000000000000,74.081681938410213,-6.129295809,53.38784593
268,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31200.000000000000000,77.790050172446172,-6.127825027,53.38805024
269,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31300.000000000000000,83.650760462991286,-6.126351771,53.38823038
270,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31400.000000000000000,79.349503977363398,-6.12487926,53.38840003
271,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31500.000000000000000,76.500415192366034,-6.123399842,53.38856111
272,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31600.000000000000000,77.486554976026454,-6.121917768,53.38870576
273,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31700.000000000000000,85.242173135101339,-6.12039588,53.38880354
274,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31800.000000000000000,89.466225813739186,-6.118874515,53.38883405
275,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,31900.000000000000000,88.290387301151839,-6.117373557,53.38883594
276,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32000.000000000000000,111.013947206091473,-6.115754091,53.3887249
277,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32100.000000000000000,121.496515136278234,-6.114318091,53.3884379
278,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32200.000000000000000,103.200112429413849,-6.113141164,53.38847567
279,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32300.000000000000000,94.796653095152365,-6.111450791,53.3882811
280,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32400.000000000000000,99.404174631218453,-6.111080391,53.3882966
281,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32500.000000000000000,99.831442852019322,-6.108909791,53.3880921
282,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32600.000000000000000,99.831442852019322,-6.107407791,53.3877882
283,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32700.000000000000000,104.822762561196086,-6.105409807,53.38745226
284,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32800.000000000000000,118.970725666469988,-6.104215823,53.38694914
285,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,32900.000000000000000,129.076109245720318,-6.102993443,53.38640633
286,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33000.000000000000000,131.761732903514542,-6.101878685,53.38573926
287,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33100.000000000000000,172.430989829768009,-6.100893134,53.38504738
288,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33200.000000000000000,178.180962310102331,-6.100924534,53.38376027
289,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33300.000000000000000,200.402763440156320,-6.101443905,53.38300148
290,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33400.000000000000000,188.888485441245109,-6.101924099,53.38215115
291,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33500.000000000000000,191.430277102700728,-6.102247997,53.38129472
292,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33600.000000000000000,191.430277102700728,-6.102489585,53.38041314
293,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33700.000000000000000,175.873648818894793,-6.10268761,53.37953696
294,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33800.000000000000000,164.026151663886253,-6.102629314,53.37869142
295,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,33900.000000000000000,154.177957026625990,-6.102187591,53.3779359
296,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,34000.000000000000000,149.191841522930190,-6.101776589,53.3770449
297,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,34100.000000000000000,158.558947136076426,-6.101426975,53.376318
298,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,34200.000000000000000,115.248872935477664,-6.100715314,53.37591747
299,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,34300.000000000000000,127.570513385640879,-6.099926133,53.37525978
