id,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,PRIMARYIND,Park_ID,Class,Typology,Location,Astro_Pitc,All_Weathe,MUGA,Football_5,Table_Tenn,Athletics,Basketball,Basketba_1,Skateboard,Croquet_La,Bowling_Gr,Outdoor_Bo,Golf_Pitch,Tennis,Model_Car_,Leisure_Wa,Pavillion,Showers,Changing_R,Toilets,Management,Depot_Buil,Housing_in,Shelter,Playground,Num_of_Pit,GAA,Soccer_Foo,Seven_a_Si,Rugby,Hard_Lands,Committee_,Area_mSq,Area_Acre,Multipolyg,distance,angle,xcoord,ycoord
1715,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,300.000000000000000,49.003725463544662,-6.284994991,53.3285876
1716,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,400.000000000000000,137.834440361652327,-6.284082689,53.32796112
1717,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,500.000000000000000,138.117698535402496,-6.28313035,53.32726586
1718,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,600.000000000000000,224.170720033123757,-6.282090292,53.32663511
1719,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,700.000000000000000,126.832203535556943,-6.281656291,53.3260102
1720,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,800.000000000000000,199.462559930495502,-6.280617471,53.32548805
1721,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,900.000000000000000,201.796465952339787,-6.281143736,53.32464934
1722,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1000.000000000000000,92.981119746428050,-6.280230717,53.3241033
1723,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1100.000000000000000,246.372843466041587,-6.281144678,53.32369193
1724,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1200.000000000000000,234.068931131036123,-6.282433768,53.32328794
1725,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1300.000000000000000,301.095405193648276,-6.283683024,53.32306265
1726,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1400.000000000000000,289.986795247935163,-6.285018393,53.32347052
1727,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1500.000000000000000,326.244281513221608,-6.286267145,53.32386359
1728,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1600.000000000000000,342.818524201449748,-6.286689277,53.3247079
1729,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1700.000000000000000,345.320662259540313,-6.287397891,53.32536435
1730,Mount Jerome Cemetery,,,,,,-1,0,-1,,,375,1163,12,Graveyards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194156.397999999986496,47.976999999999997,,1800.000000000000000,358.338490084046555,-6.287831593,53.32622295
1731,Cashel Crescent,,,,,,-1,0,-1,,,373,1161,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616.108999999999924,0.894,,0,45.274005089035477,-6.304730541,53.31950002
1732,Cashel Crescent,,,,,,-1,0,-1,,,373,1161,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616.108999999999924,0.894,,100.000000000000000,154.686771661104274,-6.303772724,53.31894859
1733,Cashel Crescent,,,,,,-1,0,-1,,,373,1161,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616.108999999999924,0.894,,200.000000000000000,347.034973389069194,-6.304926058,53.31917984
1734,Windmill Park,,,,,,-1,0,-1,,,371,1159,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987.568999999999960,0.985,,0,7.164964525040704,-6.314783089,53.32040633
1735,Windmill Park,,,,,,-1,0,-1,,,371,1159,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987.568999999999960,0.985,,100.000000000000000,145.636743924591315,-6.313823854,53.32058534
1736,Windmill Park,,,,,,-1,0,-1,,,371,1159,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987.568999999999960,0.985,,200.000000000000000,279.638053742373415,-6.314370921,53.32007755
1737,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,0,27.623658315441279,-6.293544601,53.30856265
1738,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,100.000000000000000,60.092291121738313,-6.292573639,53.30943109
1739,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,200.000000000000000,59.982497055185789,-6.291239151,53.3098555
1740,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,300.000000000000000,123.035362481266716,-6.289219991,53.3094546
1741,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,400.000000000000000,130.686312763449138,-6.288656191,53.3089914
1742,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,500.000000000000000,221.367029791060787,-6.288159002,53.30806813
1743,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,600.000000000000000,312.832787891616022,-6.288036353,53.30800328
1744,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,700.000000000000000,304.096748577463302,-6.289184235,53.30796595
1745,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,800.000000000000000,224.184836325593835,-6.289475953,53.30810237
1746,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,900.000000000000000,204.906184489837699,-6.291748594,53.30639712
1747,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,1000.000000000000000,340.986030837410624,-6.292601665,53.30717962
1748,Terenure College Grounds,,,,,,-1,0,-1,,,370,1158,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59809.173000000002503,14.779000000000000,,1100.000000000000000,290.552022940196366,-6.293259418,53.30786088
1749,Mount Argus Park,,,,,,-1,0,-1,,,368,1156,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,12296.247999999999593,3.038000000000000,,0,40.331251445195576,-6.288628641,53.32079809
1750,Mount Argus Park,,,,,,-1,0,-1,,,368,1156,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,12296.247999999999593,3.038000000000000,,100.000000000000000,70.143520018804324,-6.287188031,53.32098403
1751,Mount Argus Park,,,,,,-1,0,-1,,,368,1156,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,12296.247999999999593,3.038000000000000,,200.000000000000000,92.662245966339668,-6.285901203,53.32090679
1752,Mount Argus Park,,,,,,-1,0,-1,,,368,1156,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,12296.247999999999593,3.038000000000000,,300.000000000000000,235.506207409894870,-6.286573272,53.32017496
1753,Mount Argus Park,,,,,,-1,0,-1,,,368,1156,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,12296.247999999999593,3.038000000000000,,400.000000000000000,344.177863061505093,-6.287801986,53.32019463
1754,Mount Argus Park,,,,,,-1,0,-1,,,368,1156,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,12296.247999999999593,3.038000000000000,,500.000000000000000,337.413789323070830,-6.28866977,53.32073626
1755,Drimnagh Castle,,,,,,-1,0,-1,,,366,1154,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.858000000000175,2.037000000000000,,0,159.231336931560151,-6.332564969,53.32492899
1756,Drimnagh Castle,,,,,,-1,0,-1,,,366,1154,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.858000000000175,2.037000000000000,,100.000000000000000,276.651281689033340,-6.333485891,53.3244812
1757,Drimnagh Castle,,,,,,-1,0,-1,,,366,1154,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.858000000000175,2.037000000000000,,200.000000000000000,103.268831736232954,-6.332743309,53.32603512
1758,Drimnagh Castle,,,,,,-1,0,-1,,,366,1154,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.858000000000175,2.037000000000000,,300.000000000000000,106.290714954121697,-6.33153927,53.32562138
1759,Drimnagh Castle,,,,,,-1,0,-1,,,366,1154,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.858000000000175,2.037000000000000,,400.000000000000000,199.682926748760792,-6.332567991,53.32493
1760,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,0,65.889612003634923,-6.286318113,53.30511875
1761,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,100.000000000000000,78.282621487239709,-6.285318391,53.3052925
1762,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,200.000000000000000,92.927024111397770,-6.283296478,53.30532136
1763,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,300.000000000000000,233.572109450006195,-6.285318391,53.3052925
1764,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,400.000000000000000,236.418797501077364,-6.286083461,53.30470252
1765,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,500.000000000000000,192.178032176905305,-6.286953878,53.3039747
1766,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,600.000000000000000,166.979755707301422,-6.286839429,53.30307298
1767,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,700.000000000000000,349.648762250493348,-6.286777793,53.30231865
1768,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,800.000000000000000,349.691972645318629,-6.287037438,53.30320474
1769,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,900.000000000000000,15.034511716515416,-6.287207563,53.30404171
1770,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1000.000000000000000,192.955054658517042,-6.28740431,53.30377211
1771,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1100.000000000000000,170.482164287577945,-6.287717042,53.30289207
1772,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1200.000000000000000,181.849127659038857,-6.28764825,53.30203397
1773,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1300.000000000000000,0.896529469,-6.286739629,53.30209952
1774,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1400.000000000000000,21.804759875016018,-6.287505537,53.30247708
1775,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1500.000000000000000,66.334881600516482,-6.286776099,53.30231082
1776,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1600.000000000000000,196.263390964352539,-6.286643073,53.30160161
1777,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1700.000000000000000,218.273319569913866,-6.287622353,53.3010002
1778,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1800.000000000000000,221.691995845483149,-6.288787356,53.30043355
1779,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,1900.000000000000000,224.413029013349671,-6.289885833,53.29983761
1780,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2000.000000000000000,228.694974020731848,-6.291032917,53.2992754
1781,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2100.000000000000000,322.498822971822392,-6.292015398,53.29904148
1782,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2200.000000000000000,318.789671452664493,-6.293043078,53.29956031
1783,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2300.000000000000000,328.898764483083824,-6.293805834,53.30032397
1784,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2400.000000000000000,314.871229253476315,-6.294400653,53.30119089
1785,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2500.000000000000000,314.917117443654206,-6.295466528,53.30182177
1786,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2600.000000000000000,42.109531133884722,-6.296266157,53.30244968
1787,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2700.000000000000000,42.740335459881770,-6.295206896,53.30308552
1788,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2800.000000000000000,55.188157943525574,-6.294148163,53.303721
1789,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,2900.000000000000000,133.848552440172398,-6.292952277,53.30334445
1790,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,3000.000000000000000,99.174655867667681,-6.291802076,53.30282853
1791,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,3100.000000000000000,66.993069789897547,-6.290311176,53.3029166
1792,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,3200.000000000000000,49.308629247677601,-6.289084227,53.3033842
1793,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,3300.000000000000000,20.430448095090995,-6.288227891,53.3040954
1794,Bushy Park,,,,,,-1,0,-1,,,362,1150,2,Community Park Grade 1,Terenure,,,,,,,yes,1,yes,,,,,11,,yes,yes,yes,yes,yes,,,,yes,yes,8,3,5,,,,South Central,220446.285000000003492,54.472999999999999,,3400.000000000000000,56.466421412953146,-6.287349101,53.30482841
1795,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,0,88.872446968319082,-6.335964391,53.3271681
1796,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,100.000000000000000,128.866735456795482,-6.335964391,53.3271681
1797,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,200.000000000000000,99.985397191083038,-6.333191291,53.3263443
1798,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,300.000000000000000,121.994676866427113,-6.332414198,53.32591759
1799,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,400.000000000000000,115.769362660618839,-6.33110197,53.32548545
1800,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,500.000000000000000,162.255473963678924,-6.329784752,53.32504602
1801,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,600.000000000000000,199.983351513079498,-6.32986372,53.3241551
1802,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,700.000000000000000,266.839012151057545,-6.331316855,53.32400103
1803,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,800.000000000000000,266.839012151057545,-6.332815704,53.32396545
1804,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,900.000000000000000,266.839012151057545,-6.33431659,53.32392084
1805,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,1000.000000000000000,356.712379111961468,-6.333485891,53.3244812
1806,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,1100.000000000000000,288.601506330707366,-6.335923303,53.32528374
1807,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,1200.000000000000000,274.972625412108414,-6.337445291,53.3254136
1808,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,1300.000000000000000,10.844389095266660,-6.337445291,53.3254136
1809,Drimnagh Castle School Grounds,,,,,,-1,0,-1,,,361,1149,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91412.433999999993830,22.588999999999999,,1400.000000000000000,13.588678483530767,-6.337201899,53.3272276
1810,Transport Club Clogher Road,,,,,,-1,0,-1,,,359,1146,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15657.288000000000466,3.869000000000000,,0,339.088449647008588,-6.289860321,53.32739784
1811,Transport Club Clogher Road,,,,,,-1,0,-1,,,359,1146,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15657.288000000000466,3.869000000000000,,100.000000000000000,57.486725165401936,-6.290787135,53.32816472
1812,Transport Club Clogher Road,,,,,,-1,0,-1,,,359,1146,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15657.288000000000466,3.869000000000000,,200.000000000000000,97.190337122562028,-6.288986423,53.32864489
1813,Transport Club Clogher Road,,,,,,-1,0,-1,,,359,1146,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15657.288000000000466,3.869000000000000,,300.000000000000000,150.228468334430602,-6.287942491,53.3280193
1814,Transport Club Clogher Road,,,,,,-1,0,-1,,,359,1146,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15657.288000000000466,3.869000000000000,,400.000000000000000,247.603843146560280,-6.288803081,53.32728154
1815,,,,,,,-1,0,-1,,,357,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,1325.757000000000062,0.328,,0,308.242304316879427,-6.209454391,53.4022623
1816,,,,,,,-1,0,-1,,,357,489,4,Amenity Public Open Spaces,Coolock,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,North Central,1325.757000000000062,0.328,,100.000000000000000,348.037550533840260,-6.20981718,53.40315699
